channel_id,name,niche,subscribers,view_count,video_count,engagement_rate_pct,avg_recent_views,avg_likes,avg_comments,view_to_sub_ratio_pct,videos_sampled,profile_url,custom_url,country,geography_label,published_at,maturity_label,subscriber_label,score_engagement,score_geography,score_niche_fit,score_maturity,score_subscriber,total_score,niche_keyword_hits,status,filter_reason,description,channel_keywords,uploads_playlist_id,thumbnail_url,query_used,fetched_at,classified_at
UCalsdflsaAIGoW8rNkjI4WQ,Ju Índia fitness ,Fitness,6510,830521,969,6.34,286,6,0,4.4,8,https://www.youtube.com/channel/UCalsdflsaAIGoW8rNkjI4WQ,@juribeiro1342,BR,Outside target market (BR),2016-11-15T18:56:26Z,9y 9m old,Nano band (< 10k),40.0,4.0,4.44,10.0,5.0,63.44,1,PASS,"Engagement 6.34%, score 63.4/100, 1 niche keyword hits","Eu jurei que nunca mais voltaria a morar na roça !!! Olá sou a Ju ,aqui mostro um um pouco da vida na roça,nos mudamos de Goiás para Bahia a um ano ,vendemos nossa casa em Goiás e compramos um sítio aqui na Bahia,um sítio quase do zero ,te convido a nos acompanhar nessa jornada.",,UUalsdflsaAIGoW8rNkjI4WQ,https://yt3.ggpht.com/woCS1HxBGY8P17vcO9OvVO6fjeZSObTa7js9xycQNNITbdRYl7gINTI4aAZRzhuQpKBXdh37=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.635888+00:00
UC-qEkY8wT8OZAUcbL8hrF3Q,Energie Fitness India,Fitness,7380,1862884,925,1.58,490,5,0,6.65,8,https://www.youtube.com/channel/UC-qEkY8wT8OZAUcbL8hrF3Q,@energiefitnessequipment,IN,India (IN) — target market,2017-06-03T09:29:16Z,9y 2m old,Nano band (< 10k),12.64,20.0,13.33,10.0,5.0,60.97,3,PASS,"Engagement 1.58%, score 61.0/100, 3 niche keyword hits","Energie Fitness sells Home Gym & Commercial Gym Equipment; all workout Machines at the best affordable prices with superior quality control.
Energie Fitness has been the pioneer when it comes to winning over the fitness industry with top-tier products combined with justified pricing for the goods on demand and after sales services offered. Our goal since 2007 has always been to provide fitness equipment without any compromises and create a community upon which people can rely.
","""Energie Fitness"" ""Best fitness machine"" ""Imported fitness equipment"" ""Durable fitness machine"" ""gym machine"" ""best gym equipment"" ""fitness shop near me"" ""fitness store"" ""best gym equipment in delhi"" ""gym in budget"" ""home fitness machine"" ""home fitness product"" ""fitness product"" ""fitness machine at lowest price"" ""high quality gym machine"" ""body building machine"" gym ""Badri Fitness"" GYM ""workout motivation"" ""workout machine"" ""home gym equipment"" ""gym equipments"" ""gym machines""",UU-qEkY8wT8OZAUcbL8hrF3Q,https://yt3.ggpht.com/vWdme0Glida1FV__ySUqcebgQh_aM0D9u7ZZupjf86b6-I7GaFNbjkp4keNVZ4d0uAQYgXG60A=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.635888+00:00
UCX3l3PzU1hIbsQKauQefh3g,Zi Reviews Tech,Technology,60000,14361871,465,2.79,1117,14,1,1.86,8,https://www.youtube.com/channel/UCX3l3PzU1hIbsQKauQefh3g,@zireviewstech,CA,Outside target market (CA),2012-01-06T16:08:46Z,14y 7m old,Core micro band (10k-80k),22.32,4.0,13.33,10.0,10.0,59.65,3,PASS,"Engagement 2.79%, score 59.6/100, 3 niche keyword hits","Hey guys, Zi Jin Cheng here, and welcome to my channel where I review great smartphones, tablets and smartwatches! I am also a video reviewer at Gizchina!

If you would like to cooperate with me to produce videos on this channel, you can contact me at the email address below.

You can find me posting thingz over at my personal website, www.zireviewstech.com

Some random info about me:

Stuff I use on a daily basis ▶▶▶ http://bit.ly/2jEHJIR
Best value tech!!! ▶▶▶ http://bit.ly/2HWcYxw

Computer Specs here  ▶▶▶ http://bit.ly/2I3isqA
Camera Gear here  ▶▶▶  http://bit.ly/2K3HIcI",Phone Review Tablet China Chinese MTK,UUX3l3PzU1hIbsQKauQefh3g,https://yt3.ggpht.com/z5vXjC972MzBVjUA0cthHY9RLrg4yha4Z-uDNVaMNTW3KyLoqNdTTDOXXv3m-Jq9SFI5TuI8=s800-c-k-c0x00ffffff-no-rj,Technology india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.626040+00:00
UCJ2e_MJaqdPmcf-FiMrZdIA,Cardio Fit by India Fitness,Fitness,23700,2148664,1274,3.23,2193,55,2,9.26,8,https://www.youtube.com/channel/UCJ2e_MJaqdPmcf-FiMrZdIA,@indiafitnessbyluisana,US,Outside target market (US),2017-11-07T17:07:08Z,8y 9m old,Core micro band (10k-80k),25.84,4.0,8.89,10.0,10.0,58.73,2,PASS,"Engagement 3.23%, score 58.7/100, 2 niche keyword hits","¡Hola, Mi Bella! ¿Lista para transformar tu cuerpo y energía con rutinas divertidas que SÍ funcionan? Estás en el lugar correcto.

Soy India Fitness, creadora del movimiento #CARDIOFIT: un método único que fusiona cardio y fuerza para quemar grasa y tonificar de forma divertida. Como pionera de este estilo, mi misión es que te sientas más poderosa que nunca.
Este canal es para mujeres y mamás ocupadas que buscan resultados reales sin pasar horas en el gimnasio.

Aquí encontrarás:
✅ Clases de #CARDIOFIT: Energía y diversión para sudar al máximo.
✅ Rutinas de Fuerza: Para construir músculo y esculpir tu cuerpo.
✅ Nutrición Real: Aprende a comer delicioso y sin restricciones.
✅ Motivación Verdadera: Mi viaje como mamá fit y atleta para inspirarte.

Mi experiencia como Personal Trainer Certificada, Nutrition Coach y Atleta Wellness respalda cada rutina.
¿Lista para unirte a nuestra comunidad de mujeres poderosas? Suscríbete ahora y empecemos tu transformación juntas. ¡Vamos a por ello! ❤️
","""india Fitness by Luisana"" ""cardio en casa"" ""ejercicios para adelgazar rapido"" ""rutina abdomen plano"" ""ejercicios para cintura"" ""gluteos en casa"" ""piernas y abdomen"" ""cardio quema grasa"" ""hiit en casa"" ""cardio fit"" ""entrenamiento en casa"" ""cardio para perder peso"" ""Reto Mama Fit"" ""Reto abdomen Fit"" ""ejercicios en casa"" ""cardio fit abdomen"" ""cardio fit boxing"" ""abdomen plano"" @indiafitnessbyluisana ""Cardio Fit by India Fitness""",UUJ2e_MJaqdPmcf-FiMrZdIA,https://yt3.ggpht.com/2BF8o2tI-ejvVvSoo8Rcthb5YjCc2-9GjGDtgMSCNzxKKVVOsd6DcBHj0hxxP26FVHOWt7W-8ZM=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.633779+00:00
UCL67n-5MlMrOk8N6hTMYlwg,Irshad Tech Tips,Technology,12900,1300044,137,1.82,4991,0,51,38.69,8,https://www.youtube.com/channel/UCL67n-5MlMrOk8N6hTMYlwg,@irshadtechtips,IN,India (IN) — target market,2025-09-09T15:45:38.217331Z,11m old (< 1 year),Core micro band (10k-80k),14.56,20.0,8.89,5.0,10.0,58.45,2,PASS,"Engagement 1.82%, score 58.5/100, 2 niche keyword hits","📌 Irshad Tech Tips – YouTube Growth & Tech Guidance in Hindi

Agar aap YouTube channel start karna chahte hain ya apne channel ko 
grow, monetize aur professional banana chahte hain, to ye channel 
aapke liye perfect hai 🚀

👋 Myself Irshad Ali (Basti, U.P.)
📌 5+ years YouTube experience

✅ 👇 Is channel par aap seekhenge:
• 💡 YouTube Channel Ideas
• 🛠️ Tips & Tricks jo sach mein kaam karte hain
• 🚀 Growth Strategies jo aapke channel ko fast grow karengi
• 🔔 YouTube Updates sabse pehle

🎯 Goal: Aapko sikhana, guide karna aur YouTube par grow karwana – 
step by step, without fake promises.

📊 Yahan di gayi sabhi jankari experience, research aur 
YouTube ke officially available data par based hoti hai.

👉 Channel ko Subscribe karein aur Bell Icon dabayein 
taaki aap YouTube par fast grow kar sakein 🔔","""Irshad Tech Tips"" IRSHADTECHTIPS Irshadtechtips ""YouTube channel ideas"" ""YouTube growth tips"" ""YouTube SEO tips"" ""YouTube tips and tricks"" ""How to grow YouTube channel"" ""Irshad Tech Tips"" ""YouTuber kaise bane"" ""Viral YouTube tips"" ""YouTube updates"" ""Best YouTube ideas"" ""Faceless channel ideas"" ""Cartoon video ideas"" ""Story video ideas"" ""Business channel ideas"" ""Facts channel ideas"" ""AI video tips"" ""YouTube monetization tips"" ""YouTube beginners guide"" ""YouTube tips"" ""channel ideas""",UUL67n-5MlMrOk8N6hTMYlwg,https://yt3.ggpht.com/X52IVQbQEFr9LQNWgH_B1PPlzJKthlNgfQUcTA7qMnNzHaa666Di96dsq_YzB4mo7Nsie4o5=s800-c-k-c0x00ffffff-no-rj,Technology india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.633779+00:00
UC_QBOmdDek0ElJQ95NbAh0g,Hindi Urdu Gaming,Gaming,86000,11237476,209,3.03,22464,391,82,26.12,8,https://www.youtube.com/channel/UC_QBOmdDek0ElJQ95NbAh0g,@hindi-urdu-gaming,PK,Nearby market (PK),2018-12-08T06:10:16Z,7y 8m old,Upper micro band (> 80k),24.24,10.0,8.89,10.0,5.0,58.13,2,PASS,"Engagement 3.03%, score 58.1/100, 2 niche keyword hits","Hello & Welcome To My Hindi Urdu Gaming YouTube Channel.

in This Channel We Upload Mods installation Related Video Like GTA San Andreas and Also GTA Vice City.
so if You Like GTA Mods Then This Channel is Very Helpful For You. if I am a right so Pleases Support My Channel By Liking & Subscribe.

Thank You So Much For Coming in My Channel & also Reading","""Hindi Urdu Gaming"" ""My GamerKing"" HUG ""GTA SA MOD"" ""GTA Mod"" modding",UU_QBOmdDek0ElJQ95NbAh0g,https://yt3.ggpht.com/ytc/AIdro_kjTXmpt9d1pxMimo8PpOQ3byoKhsAYxr2yXKhvEW1VEw0=s800-c-k-c0x00ffffff-no-rj,Gaming india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.626040+00:00
UCGBIXxgUVh-0G1tO7m6ft9Q,Matrix Fitness India,Fitness,18900,260045,163,1.1,464,4,0,2.46,8,https://www.youtube.com/channel/UCGBIXxgUVh-0G1tO7m6ft9Q,@matrixfitnessindia,IN,India (IN) — target market,2023-02-08T07:35:15.147637Z,3y 6m old,Core micro band (10k-80k),8.8,20.0,8.89,10.0,10.0,57.69,2,PASS,"Engagement 1.10%, score 57.7/100, 2 niche keyword hits",,"""Matrix fitness India"" ""Matrix fitness"" ""Matrix gym equipment"" ""Premium gym equipment"" ""Gym Equipment"" ""Fitness centre equipment""",UUGBIXxgUVh-0G1tO7m6ft9Q,https://yt3.ggpht.com/WCGjjWBuaBx-X-ruYIVdfxVjJWnoUy0mb6AjR9tNPW66TsFjwvVqPhboDLwsr-fJWdupLR_Q=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.633779+00:00
UCds-9QKkNtIsqmzYYFBjA7g,CRAZY FITNESS WITH 💪 LAKHAN,Fitness,37300,21776577,472,0.18,16384,0,36,43.92,8,https://www.youtube.com/channel/UCds-9QKkNtIsqmzYYFBjA7g,@crazyfitnesswithlakhan8196,IN,India (IN) — target market,2021-06-28T06:12:05.048208Z,5y 1m old,Core micro band (10k-80k),1.44,20.0,13.33,10.0,10.0,54.77,3,FAIL,engagement 0.18% < 1.0% floor; brand-fit score 54.8 < 55,"
Middle class boy chasing his dreams 🙃
From:- K.A.R.N.A.T.A.K.A 🇮🇳
AGE :- 17YEARS 
Target:- 100k
Support me 💪
From Mysore 🇮🇳
@crazyfitnesswithlakhan

500subscribers on 28/April/2024
600subscribers on 16/June/2024
750subscribers on 24 /Aug/ 2024
850subscribers on 26/sept/2024","""Crazy fitness with Lakhan"" ""Lakhan fitness"" ""Crazy fitness with Lakhan"" ""Lakhan fitness"" Fitness ""Six pack"" Calisthenics ""Lakhan fitness"" ""Crazy fitness with Lakhan"" Workout Calisthenics Gym",UUds-9QKkNtIsqmzYYFBjA7g,https://yt3.ggpht.com/MWrJR43sXadmAINiMByUOJIIoK_7Aq60R5wdheKmieyU5lRudMtdsNKZm3tRlsD4Pvh6PXuvOQ=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.632425+00:00
UC5Kg4uSdflAWYycUvskLGKg,G S Fitness India,Fitness,6940,5281994,927,0.01,1034,0,0,14.9,8,https://www.youtube.com/channel/UC5Kg4uSdflAWYycUvskLGKg,@gsfitnessindia,IN,India (IN) — target market,2022-01-24T11:04:55.50291Z,4y 7m old,Nano band (< 10k),0.08,20.0,13.33,10.0,5.0,48.41,3,FAIL,engagement 0.01% < 1.0% floor; brand-fit score 48.4 < 55,"Hello Everyone🙏🥰
              
Welcome to G S Fitness India! Your ultimate destination for high-energy Aerobics, Zumba, and Dance workouts. Join me for fun and engaging fitness routines that will get you moving, grooving, and feeling your best! Whether you're a beginner or a fitness enthusiast, there's something for everyone here. Don't forget to like, subscribe, and turn on the notifications for your daily dose of fitness and fun! Let's dance our way to a healthier lifestyle!

Waiting for 1million Subscriber🙏🙏🤩",#gsfitnessindia #gsdance&fitnessstudio #fitnessindia #gsdancefitness #gsworkout #gsfitnessstudio,UU5Kg4uSdflAWYycUvskLGKg,https://yt3.ggpht.com/AYg69wkiiSSPf6q9kSXbt_OYIAHv6pSvvf028TBwFpc8fvrJ3RrA5SoMtQ3x4Gp5sgkjkw-7RQ=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.635888+00:00
UCPQFIx80N8_a3MC6Gx9If2g,Teach Me! Personal Finance,Finance,23400,4160102,817,2.42,1209,16,3,5.17,8,https://www.youtube.com/channel/UCPQFIx80N8_a3MC6Gx9If2g,@teachmepersonalfinance,US,Outside target market (US),2022-10-18T12:44:58.58247Z,3y 10m old,Core micro band (10k-80k),19.36,4.0,4.0,10.0,10.0,47.36,1,FAIL,brand-fit score 47.4 < 55,"Our YouTube channel strives to help regular people better understand financial matters as they relate to the federal government, specifically taxes and Social Security.
","""irs forms"" ""social security forms"" ""tax planning"" ""tax questions""",UUPQFIx80N8_a3MC6Gx9If2g,https://yt3.ggpht.com/XMSKx-tGQBRdHDLXl35nBzXZmqMG2AHUTf1SAjWVVuTLh13JrjuYrBG1YMO-_8HL2u902EBfvA=s800-c-k-c0x00ffffff-no-rj,Finance india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.633779+00:00
UCTtsaRzf62SQICjsChfqp4w,fitness Vivek,Fitness,6570,3148544,711,0.08,1127,0,0,17.16,8,https://www.youtube.com/channel/UCTtsaRzf62SQICjsChfqp4w,@vivekfitnees-l1u317,,Undisclosed (partial credit),2025-04-27T03:52:17.577981Z,1y 3m old,Nano band (< 10k),0.64,8.0,20.0,10.0,5.0,43.64,5,FAIL,engagement 0.08% < 1.0% floor; brand-fit score 43.6 < 55,"Yeh channel un logon ke liye hai jo apni body aur mind ko next level par le jana chahte hain 🚀
Yahan aapko milega:
✔️ Home Workout 🏠
✔️ Fat Loss 🔥
✔️ Muscle Gain 💪
✔️ Daily Motivation ⚡
Chahe aap beginner ho ya advanced, yeh channel aapki fitness journey ko strong banayega 💯
👉 No Gym, No Excuses
👉 Consistency is the Key
Subscribe karo aur apni transformation aaj se start karo 🔥
fitness motivation
home workout
fat loss workout
muscle gain workout
workout at home
no gym workout
daily motivation
fitness tips hindi
weight loss workout
body transformation
gym motivation hindi
workout for beginners
👉
#fitness #motivation #homeworkout #fatloss #musclegain #fitnessmotivation #workout #nogym",,UUTtsaRzf62SQICjsChfqp4w,https://yt3.ggpht.com/GIAwP0Ua8_G-W4JYIP4vJpT_RBB0upGsLmYptlpcm6qYPIqcj2603KY57JoCMFNzHFJI3eHCkw=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.635888+00:00
UCPVjHQhz3bLE-TPa1SJFQpA,Viva Fitness India,Fitness,30900,4854687,20,1.04,124877,712,0,404.13,8,https://www.youtube.com/channel/UCPVjHQhz3bLE-TPa1SJFQpA,@viva-fitness-india,,Undisclosed (partial credit),2025-07-07T07:56:21.299049Z,1y 1m old,Core micro band (10k-80k),8.32,8.0,4.44,10.0,10.0,40.76,1,FAIL,brand-fit score 40.8 < 55,,,UUPVjHQhz3bLE-TPa1SJFQpA,https://yt3.ggpht.com/pBkb5mokGiXmPQnrt6WU1o5YJTYgBjTJrE96Z6jhrFpzdyBy3CBaqlEZMsCJ1anVWUegGGAFyw=s800-c-k-c0x00ffffff-no-rj,Fitness india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.632425+00:00
UCOiYCGQWffmosWFxwAm7ABw,Careers and Personal Finance by Khan Academy,Finance,48300,5625769,200,1.34,48408,610,77,100.22,8,https://www.youtube.com/channel/UCOiYCGQWffmosWFxwAm7ABw,@kacareerspersonalfinance,US,Outside target market (US),2017-01-04T23:21:19Z,9y 7m old,Core micro band (10k-80k),10.72,4.0,4.0,10.0,10.0,38.72,1,FAIL,brand-fit score 38.7 < 55,"Careers and Personal Finance by Khan Academy: Are you wondering how to land your dream job? How to pay off student loans? What’s the best way to negotiate your salary? Finding answers to questions like these can be hard, but we’re here to help. We ask real people in real jobs how they make it all work in our new video series about careers and personal finance.
 
About Khan Academy: Khan Academy is a nonprofit with a mission to provide a free, world-class education for anyone, anywhere. We believe learners of all ages should have unlimited access to free educational content they can master at their own pace. We use intelligent software, deep data analytics and intuitive user interfaces to help students and teachers around the world. More free lessons at KhanAcademy.org","""Careers and Personal Finance"" ""khan academy career content""",UUOiYCGQWffmosWFxwAm7ABw,https://yt3.ggpht.com/ytc/AIdro_nestwdeckQcKkh9AxAiQTQULRH_AwFVi103awbYpV4iQ=s800-c-k-c0x00ffffff-no-rj,Finance india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.632425+00:00
UC6C2jaj1dmzVj0PdsVhfUwA,Avataar Skincare,Beauty,9680,9387395,429,0.72,570,3,0,5.89,8,https://www.youtube.com/channel/UC6C2jaj1dmzVj0PdsVhfUwA,@avataarskincaretech,,Undisclosed (partial credit),2024-08-09T06:38:30.39087Z,2y 0m old,Nano band (< 10k),5.76,8.0,8.89,10.0,5.0,37.65,2,FAIL,engagement 0.72% < 1.0% floor; brand-fit score 37.6 < 55,"Welcome to Avataar Skincare! Discover expert-led insights, laser treatments, and tips on advanced laser skincare. From at-home laser treatments to professional guidance, we’re here to help you achieve radiant, healthy skin. Join us on our journey to revolutionize skincare with cutting-edge technology and personalized care. 


In order to book a session, download Avataar Skincare app or call us at 8448817442 today!
",,UU6C2jaj1dmzVj0PdsVhfUwA,https://yt3.ggpht.com/RLjOMeXBk1Lq58hGxtRUF32R8fKAvMO5twHaodY3Py90HlnktQrlvWLDqraUDz7GJ18rxIWL4w=s800-c-k-c0x00ffffff-no-rj,Beauty india,2026-08-24T14:26:03.027910+00:00,2026-08-24T14:40:01.635888+00:00
